OrderID,Date,Country,Device,Item_Detail,Unitprice,Quantity,Sales
20180846,9/12/2018,Thailand,Desktop,Canned Food,500,320,160000
20180847,9/12/2018,USA,Mobile,Frozen Food,330,413,136290
20180848,9/12/2018,Canada,Mobile,Canned Food,500,347,173500
20180849,9/13/2018,USA,Desktop,Dried Food,450,412,185400
20180850,9/13/2018,Thailand,Desktop,Beverage,200,108,21600
20180851,9/13/2018,USA,Tablet,Dried Food,450,391,175950
20180852,9/13/2018,USA,Mobile,Frozen Food,330,251,82830
20180853,9/13/2018,Thailand,Desktop,Dried Food,450,361,162450
20180854,9/14/2018,Australia,Mobile,Frozen Food,330,338,111540
20180855,9/14/2018,Canada,Tablet,Frozen Food,330,246,81180
20180856,9/14/2018,Thailand,Mobile,Canned Food,500,283,141500
20180857,9/15/2018,USA,Mobile,Frozen Food,330,203,66990
20180858,9/15/2018,Thailand,Mobile,Frozen Food,330,411,135630
20180859,9/15/2018,Thailand,Desktop,Frozen Food,330,295,97350
20180860,9/15/2018,USA,Mobile,Frozen Food,330,238,78540
20180861,9/15/2018,USA,Tablet,Canned Food,500,253,126500
20180862,9/15/2018,USA,Mobile,Frozen Food,330,186,61380
20180863,9/15/2018,USA,Mobile,Canned Food,500,312,156000
20180864,9/15/2018,Thailand,Tablet,Canned Food,500,417,208500
20180865,9/16/2018,Australia,Desktop,Dried Food,450,226,101700
20180866,9/16/2018,Canada,Mobile,Canned Food,500,226,113000
20180867,9/16/2018,Canada,Mobile,Frozen Food,330,127,41910
20180868,9/17/2018,Canada,Desktop,Beverage,200,256,51200
20180869,9/17/2018,Canada,Tablet,Dried Food,450,431,193950
20180870,9/17/2018,Thailand,Desktop,Canned Food,500,417,208500
20180871,9/17/2018,Thailand,Mobile,Dried Food,450,384,172800
20180872,9/18/2018,Canada,Mobile,Beverage,200,197,39400
20180873,9/18/2018,Thailand,Tablet,Canned Food,500,236,118000
20180874,9/18/2018,Australia,Mobile,Dried Food,450,378,170100
20180875,9/18/2018,Australia,Desktop,Frozen Food,330,160,52800
20180876,9/19/2018,Thailand,Desktop,Frozen Food,330,153,50490
20180877,9/19/2018,USA,Mobile,Frozen Food,330,229,75570
20180878,9/20/2018,Canada,Desktop,Canned Food,500,195,97500
20180879,9/20/2018,Thailand,Mobile,Dried Food,450,390,175500
20180880,9/21/2018,USA,Desktop,Beverage,200,178,35600
20180881,9/21/2018,USA,Mobile,Dried Food,450,193,86850
20180882,9/21/2018,Australia,Desktop,Beverage,200,350,70000
20180883,9/22/2018,USA,Desktop,Beverage,200,220,44000
20180884,9/22/2018,Australia,Desktop,Canned Food,500,177,88500
20180885,9/22/2018,Canada,Tablet,Canned Food,500,302,151000
20180886,9/22/2018,Thailand,Desktop,Beverage,200,400,80000
20180887,9/23/2018,Australia,Mobile,Beverage,200,423,84600
20180888,9/24/2018,Thailand,Mobile,Beverage,200,496,99200
20180889,9/24/2018,USA,Mobile,Beverage,200,109,21800
20180890,9/24/2018,USA,Desktop,Beverage,200,437,87400
20180891,9/24/2018,Australia,Mobile,Dried Food,450,227,102150
20180892,9/24/2018,Thailand,Mobile,Frozen Food,330,290,95700
20180893,9/25/2018,Australia,Desktop,Frozen Food,330,319,105270
20180894,9/25/2018,Canada,Mobile,Beverage,200,223,44600
20180895,9/25/2018,Canada,Mobile,Beverage,200,324,64800
20180896,9/25/2018,Canada,Desktop,Beverage,200,265,53000
20180897,9/26/2018,Canada,Tablet,Beverage,200,307,61400
20180898,9/26/2018,USA,Mobile,Beverage,200,232,46400
20180899,9/26/2018,Australia,Mobile,Canned Food,500,491,245500
20180900,9/27/2018,Australia,Desktop,Dried Food,450,490,220500
20180901,9/27/2018,USA,Desktop,Dried Food,450,197,88650
20180902,9/28/2018,Thailand,Mobile,Frozen Food,330,190,62700
20180903,9/28/2018,Canada,Desktop,Beverage,200,468,93600
20180904,9/28/2018,Thailand,Mobile,Dried Food,450,224,100800
20180905,9/29/2018,USA,Tablet,Dried Food,450,461,207450
20180906,9/29/2018,Canada,Mobile,Beverage,200,129,25800
20180907,9/29/2018,Thailand,Desktop,Canned Food,500,194,97000
20180908,9/29/2018,Canada,Mobile,Beverage,200,421,84200
20180909,9/30/2018,Australia,Tablet,Canned Food,500,416,208000
20180910,9/30/2018,Canada,Mobile,Dried Food,450,391,175950
20180911,9/30/2018,Canada,Mobile,Frozen Food,330,256,84480
20180912,10/1/2018,Thailand,Mobile,Frozen Food,330,339,111870
20180913,10/1/2018,Thailand,Mobile,Canned Food,500,359,179500
20180914,10/1/2018,Australia,Mobile,Canned Food,500,337,168500
20180915,10/2/2018,Australia,Mobile,Dried Food,450,269,121050
20180916,10/2/2018,Canada,Mobile,Frozen Food,330,388,128040
20180917,10/2/2018,Canada,Tablet,Frozen Food,330,160,52800
20180918,10/3/2018,Australia,Desktop,Canned Food,500,232,116000
20180919,10/3/2018,Thailand,Desktop,Canned Food,500,287,143500
20180920,10/4/2018,Australia,Tablet,Canned Food,500,277,138500
20180921,10/4/2018,Thailand,Desktop,Canned Food,500,157,78500
20180922,10/4/2018,USA,Mobile,Canned Food,500,108,54000
20180923,10/5/2018,Canada,Desktop,Canned Food,500,354,177000
20180924,10/5/2018,Australia,Mobile,Canned Food,500,221,110500
20180925,10/5/2018,USA,Mobile,Frozen Food,330,447,147510
20180926,10/5/2018,USA,Tablet,Canned Food,500,173,86500
20180927,10/6/2018,Australia,Mobile,Beverage,200,164,32800
20180928,10/7/2018,Canada,Mobile,Beverage,200,455,91000
20180929,10/7/2018,Canada,Mobile,Beverage,200,214,42800
20180930,10/8/2018,USA,Desktop,Frozen Food,330,155,51150
20180931,10/8/2018,Australia,Mobile,Frozen Food,330,459,151470
20180932,10/8/2018,Canada,Mobile,Beverage,200,223,44600
20180933,10/8/2018,Australia,Desktop,Dried Food,450,226,101700
20180934,10/8/2018,Australia,Desktop,Frozen Food,330,136,44880
20180935,10/9/2018,Canada,Mobile,Frozen Food,330,258,85140
20180936,10/9/2018,USA,Tablet,Frozen Food,330,455,150150
20180937,10/9/2018,Canada,Desktop,Frozen Food,330,307,101310
20180938,10/9/2018,Australia,Mobile,Frozen Food,330,234,77220
20180939,10/10/2018,USA,Mobile,Dried Food,450,264,118800
20180940,10/10/2018,Thailand,Mobile,Canned Food,500,120,60000
20180941,10/10/2018,Australia,Desktop,Dried Food,450,306,137700
20180942,10/10/2018,Thailand,Mobile,Canned Food,500,465,232500
20180943,10/10/2018,Canada,Desktop,Dried Food,450,287,129150
20180944,10/11/2018,Australia,Tablet,Canned Food,500,226,113000
20180945,10/12/2018,USA,Mobile,Beverage,200,158,31600
20180946,10/12/2018,USA,Tablet,Frozen Food,330,475,156750
20180947,10/12/2018,USA,Mobile,Beverage,200,402,80400
20180948,10/12/2018,Thailand,Tablet,Canned Food,500,455,227500
20180949,10/12/2018,Canada,Mobile,Beverage,200,432,86400
20180950,10/13/2018,USA,Tablet,Dried Food,450,273,122850
20180951,10/13/2018,Thailand,Mobile,Beverage,200,228,45600
20180952,10/13/2018,Canada,Mobile,Frozen Food,330,107,35310
20180953,10/13/2018,USA,Tablet,Canned Food,500,194,97000
20180954,10/13/2018,USA,Tablet,Canned Food,500,292,146000
20180955,10/14/2018,Australia,Tablet,Canned Food,500,125,62500
20180956,10/14/2018,Australia,Mobile,Frozen Food,330,200,66000
20180957,10/14/2018,USA,Mobile,Canned Food,500,428,214000
20180958,10/15/2018,Australia,Desktop,Canned Food,500,116,58000
20180959,10/15/2018,Australia,Desktop,Beverage,200,191,38200
20180960,10/15/2018,Thailand,Tablet,Frozen Food,330,295,97350
20180961,10/16/2018,Canada,Mobile,Frozen Food,330,249,82170
20180962,10/16/2018,Canada,Desktop,Canned Food,500,489,244500
20180963,10/16/2018,Canada,Tablet,Dried Food,450,211,94950
20180964,10/16/2018,Thailand,Mobile,Frozen Food,330,168,55440
20180965,10/17/2018,Australia,Desktop,Canned Food,500,340,170000
20180966,10/17/2018,USA,Desktop,Beverage,200,471,94200
20180967,10/18/2018,USA,Mobile,Dried Food,450,105,47250
20180968,10/18/2018,Australia,Mobile,Dried Food,450,240,108000
20180969,10/18/2018,USA,Mobile,Beverage,200,499,99800
20180970,10/18/2018,USA,Mobile,Canned Food,500,481,240500
20180971,10/18/2018,USA,Desktop,Canned Food,500,199,99500
20180972,10/18/2018,Australia,Tablet,Beverage,200,267,53400
20180973,10/18/2018,USA,Mobile,Dried Food,450,125,56250
20180974,10/20/2018,Thailand,Mobile,Frozen Food,330,384,126720
20180975,10/20/2018,Canada,Tablet,Frozen Food,330,424,139920
20180976,10/20/2018,Thailand,Mobile,Canned Food,500,358,179000
20180977,10/20/2018,USA,Mobile,Beverage,200,322,64400
20180978,10/21/2018,Canada,Mobile,Dried Food,450,144,64800
20180979,10/21/2018,Thailand,Tablet,Dried Food,450,174,78300
20180980,10/21/2018,Thailand,Desktop,Beverage,200,101,20200
20180981,10/22/2018,USA,Desktop,Canned Food,500,393,196500
20180982,10/22/2018,USA,Desktop,Canned Food,500,493,246500
20180983,10/22/2018,USA,Desktop,Dried Food,450,125,56250
20180984,10/22/2018,Australia,Desktop,Dried Food,450,334,150300
20180985,10/23/2018,Australia,Mobile,Frozen Food,330,294,97020
20180986,10/23/2018,Canada,Tablet,Dried Food,450,205,92250
20180987,10/23/2018,Thailand,Tablet,Dried Food,450,284,127800
20180988,10/24/2018,Thailand,Desktop,Frozen Food,330,123,40590
20180989,10/24/2018,USA,Desktop,Beverage,200,428,85600
20180990,10/24/2018,Canada,Mobile,Canned Food,500,406,203000
20180991,10/24/2018,Thailand,Mobile,Canned Food,500,152,76000
20180992,10/24/2018,Australia,Mobile,Canned Food,500,106,53000
20180993,10/25/2018,USA,Mobile,Dried Food,450,219,98550
20180994,10/26/2018,Thailand,Tablet,Beverage,200,300,60000
20180995,10/26/2018,Canada,Desktop,Frozen Food,330,124,40920
20180996,10/26/2018,Canada,Mobile,Canned Food,500,290,145000
20180997,10/26/2018,Australia,Tablet,Frozen Food,330,325,107250
20180998,10/26/2018,Thailand,Mobile,Beverage,200,418,83600
20180999,10/26/2018,Thailand,Desktop,Beverage,200,386,77200
20181000,10/26/2018,USA,Desktop,Beverage,200,491,98200
20181001,10/26/2018,Thailand,Mobile,Beverage,200,341,68200
20181002,10/27/2018,Thailand,Mobile,Canned Food,500,260,130000
20181003,10/27/2018,Thailand,Tablet,Beverage,200,275,55000
20181004,10/27/2018,Thailand,Mobile,Canned Food,500,310,155000
20181005,10/28/2018,Thailand,Mobile,Beverage,200,272,54400
20181006,10/28/2018,USA,Tablet,Frozen Food,330,325,107250
20181007,10/28/2018,Australia,Tablet,Canned Food,500,257,128500
20181008,10/28/2018,Canada,Desktop,Beverage,200,264,52800
20181009,10/29/2018,Canada,Desktop,Canned Food,500,496,248000
20181010,10/29/2018,USA,Desktop,Canned Food,500,364,182000
20181011,10/29/2018,Thailand,Tablet,Dried Food,450,309,139050
20181012,10/29/2018,Thailand,Desktop,Dried Food,450,137,61650
20181013,10/30/2018,Australia,Tablet,Frozen Food,330,190,62700
20181014,10/31/2018,Thailand,Desktop,Beverage,200,419,83800
20181015,10/31/2018,Canada,Mobile,Beverage,200,289,57800
20181016,11/1/2018,Canada,Tablet,Frozen Food,330,315,103950
20181017,11/1/2018,Canada,Desktop,Frozen Food,330,337,111210
20181018,11/2/2018,Australia,Mobile,Beverage,200,455,91000
20181019,11/2/2018,Australia,Mobile,Dried Food,450,200,90000
20181020,11/2/2018,Canada,Mobile,Dried Food,450,359,161550
20181021,11/3/2018,Thailand,Mobile,Dried Food,450,396,178200
20181022,11/3/2018,Canada,Mobile,Canned Food,500,304,152000
20181023,11/3/2018,Canada,Mobile,Frozen Food,330,412,135960
20181024,11/4/2018,Canada,Mobile,Canned Food,500,491,245500
20181025,11/4/2018,Thailand,Desktop,Beverage,200,164,32800
20181026,11/4/2018,Canada,Mobile,Dried Food,450,482,216900
20181027,11/5/2018,Australia,Mobile,Dried Food,450,163,73350
20181028,11/5/2018,Canada,Tablet,Canned Food,500,436,218000
20181029,11/5/2018,Thailand,Desktop,Canned Food,500,162,81000
20181030,11/5/2018,Thailand,Tablet,Beverage,200,349,69800
20181031,11/5/2018,Australia,Mobile,Dried Food,450,185,83250
20181032,11/6/2018,Thailand,Mobile,Canned Food,500,304,152000
20181033,11/6/2018,Thailand,Mobile,Canned Food,500,442,221000
20181034,11/7/2018,Canada,Desktop,Frozen Food,330,326,107580
20181035,11/8/2018,USA,Mobile,Dried Food,450,185,83250
20181036,11/8/2018,Thailand,Mobile,Frozen Food,330,300,99000
20181037,11/8/2018,Thailand,Desktop,Dried Food,450,141,63450
20181038,11/8/2018,Canada,Desktop,Beverage,200,146,29200
20181039,11/9/2018,Australia,Tablet,Canned Food,500,391,195500
20181040,11/10/2018,Thailand,Mobile,Dried Food,450,392,176400
20181041,11/10/2018,Thailand,Desktop,Dried Food,450,276,124200
20181042,11/10/2018,Thailand,Tablet,Frozen Food,330,396,130680
20181043,11/10/2018,Australia,Desktop,Beverage,200,460,92000
20181044,11/10/2018,Australia,Desktop,Frozen Food,330,147,48510
20181045,11/11/2018,Thailand,Desktop,Dried Food,450,260,117000
20181046,11/11/2018,Australia,Desktop,Canned Food,500,303,151500
20181047,11/12/2018,Australia,Mobile,Frozen Food,330,403,132990
20181048,11/12/2018,Canada,Mobile,Dried Food,450,442,198900
20181049,11/12/2018,Canada,Tablet,Beverage,200,240,48000
20181050,11/13/2018,Australia,Tablet,Canned Food,500,303,151500
20181051,11/13/2018,Canada,Desktop,Beverage,200,167,33400
20181052,11/13/2018,Thailand,Desktop,Frozen Food,330,423,139590
20181053,11/14/2018,USA,Desktop,Beverage,200,345,69000
20181054,11/14/2018,Canada,Mobile,Dried Food,450,380,171000
20181055,11/14/2018,USA,Mobile,Beverage,200,195,39000
20181056,11/14/2018,USA,Mobile,Dried Food,450,200,90000
20181057,11/14/2018,USA,Tablet,Canned Food,500,461,230500
20181058,11/14/2018,Thailand,Desktop,Canned Food,500,469,234500
20181059,11/15/2018,USA,Mobile,Beverage,200,306,61200
20181060,11/15/2018,Thailand,Desktop,Frozen Food,330,486,160380
20181061,11/15/2018,Australia,Desktop,Frozen Food,330,196,64680
20181062,11/15/2018,USA,Tablet,Frozen Food,330,150,49500
20181063,11/15/2018,Thailand,Mobile,Dried Food,450,207,93150
20181064,11/16/2018,Thailand,Tablet,Canned Food,500,298,149000
20181065,11/17/2018,Canada,Tablet,Dried Food,450,179,80550
20181066,11/17/2018,Canada,Mobile,Dried Food,450,190,85500
20181067,11/18/2018,Thailand,Mobile,Canned Food,500,497,248500
20181068,11/18/2018,Canada,Mobile,Dried Food,450,311,139950
20181069,11/18/2018,Thailand,Tablet,Canned Food,500,315,157500
20181070,11/18/2018,Australia,Mobile,Dried Food,450,258,116100
20181071,11/18/2018,Thailand,Mobile,Frozen Food,330,419,138270
20181072,11/18/2018,Australia,Tablet,Beverage,200,356,71200
20181073,11/19/2018,Australia,Mobile,Canned Food,500,388,194000
20181074,11/20/2018,Canada,Mobile,Canned Food,500,277,138500
20181075,11/20/2018,Canada,Desktop,Frozen Food,330,352,116160
20181076,11/20/2018,Australia,Mobile,Canned Food,500,286,143000
20181077,11/21/2018,Canada,Tablet,Dried Food,450,246,110700
20181078,11/21/2018,Thailand,Mobile,Frozen Food,330,181,59730
20181079,11/21/2018,Canada,Tablet,Frozen Food,330,187,61710
20181080,11/22/2018,USA,Tablet,Frozen Food,330,324,106920
20181081,11/22/2018,Australia,Mobile,Canned Food,500,126,63000
20181082,11/22/2018,Canada,Tablet,Beverage,200,274,54800
20181083,11/23/2018,Canada,Mobile,Frozen Food,330,339,111870
20181084,11/24/2018,Canada,Desktop,Canned Food,500,361,180500
20181085,11/24/2018,USA,Tablet,Beverage,200,309,61800
20181086,11/24/2018,USA,Desktop,Canned Food,500,187,93500
20181087,11/24/2018,Canada,Tablet,Dried Food,450,432,194400
20181088,11/24/2018,USA,Mobile,Beverage,200,109,21800
20181089,11/25/2018,Canada,Desktop,Canned Food,500,177,88500
20181090,11/25/2018,Australia,Tablet,Canned Food,500,105,52500
20181091,11/25/2018,USA,Tablet,Frozen Food,330,362,119460
20181092,11/25/2018,Australia,Tablet,Frozen Food,330,329,108570
20181093,11/26/2018,Thailand,Desktop,Dried Food,450,126,56700
20181094,11/26/2018,USA,Desktop,Canned Food,500,453,226500
20181095,11/27/2018,Australia,Desktop,Beverage,200,106,21200
20181096,11/27/2018,Australia,Mobile,Beverage,200,498,99600
20181097,11/27/2018,Australia,Mobile,Canned Food,500,289,144500
20181098,11/27/2018,Australia,Mobile,Dried Food,450,441,198450
20181099,11/28/2018,Australia,Desktop,Beverage,200,379,75800
20181100,11/28/2018,Canada,Tablet,Beverage,200,371,74200
20181101,11/28/2018,USA,Mobile,Canned Food,500,112,56000
20181102,11/29/2018,USA,Mobile,Dried Food,450,173,77850
20181103,11/29/2018,Thailand,Desktop,Dried Food,450,285,128250
20181104,11/30/2018,USA,Mobile,Beverage,200,499,99800
20181105,11/30/2018,USA,Desktop,Canned Food,500,396,198000
20181106,11/30/2018,Canada,Mobile,Frozen Food,330,363,119790
20181107,11/30/2018,Canada,Desktop,Frozen Food,330,208,68640
20181108,12/1/2018,Australia,Desktop,Dried Food,450,313,140850
20181109,12/1/2018,USA,Mobile,Dried Food,450,460,207000
20181110,12/1/2018,Thailand,Mobile,Beverage,200,182,36400
20181111,12/1/2018,Australia,Tablet,Beverage,200,187,37400
20181112,12/2/2018,USA,Tablet,Dried Food,450,253,113850
20181113,12/2/2018,Australia,Mobile,Frozen Food,330,404,133320
20181114,12/3/2018,Thailand,Tablet,Frozen Food,330,275,90750
20181115,12/4/2018,Canada,Tablet,Dried Food,450,161,72450
20181116,12/5/2018,USA,Mobile,Canned Food,500,418,209000
20181117,12/5/2018,Canada,Tablet,Frozen Food,330,210,69300
20181118,12/5/2018,USA,Desktop,Canned Food,500,326,163000
20181119,12/5/2018,Thailand,Mobile,Beverage,200,307,61400
20181120,12/5/2018,Canada,Mobile,Beverage,200,482,96400
20181121,12/5/2018,Canada,Tablet,Canned Food,500,292,146000
20181122,12/6/2018,USA,Mobile,Frozen Food,330,238,78540
20181123,12/6/2018,USA,Mobile,Canned Food,500,109,54500
20181124,12/6/2018,USA,Mobile,Canned Food,500,254,127000
20181125,12/6/2018,Thailand,Mobile,Canned Food,500,138,69000
20181126,12/7/2018,Canada,Desktop,Beverage,200,199,39800
20181127,12/7/2018,USA,Tablet,Canned Food,500,354,177000
20181128,12/7/2018,Canada,Desktop,Frozen Food,330,270,89100
20181129,12/7/2018,Canada,Desktop,Canned Food,500,456,228000
20181130,12/7/2018,Canada,Mobile,Canned Food,500,428,214000
20181131,12/8/2018,Canada,Desktop,Frozen Food,330,463,152790
20181132,12/8/2018,Canada,Tablet,Dried Food,450,215,96750
20181133,12/8/2018,Canada,Desktop,Dried Food,450,314,141300
20181134,12/9/2018,Australia,Mobile,Frozen Food,330,195,64350
20181135,12/9/2018,USA,Tablet,Dried Food,450,329,148050
20181136,12/9/2018,Australia,Desktop,Dried Food,450,217,97650
20181137,12/10/2018,Australia,Mobile,Beverage,200,114,22800
20181138,12/10/2018,USA,Tablet,Canned Food,500,307,153500
20181139,12/10/2018,Australia,Mobile,Dried Food,450,243,109350
20181140,12/11/2018,Canada,Tablet,Dried Food,450,350,157500
20181141,12/11/2018,Thailand,Mobile,Canned Food,500,261,130500
20181142,12/11/2018,Australia,Mobile,Beverage,200,492,98400
20181143,12/11/2018,Canada,Tablet,Frozen Food,330,473,156090
20181144,12/11/2018,Canada,Desktop,Frozen Food,330,334,110220
20181145,12/12/2018,Thailand,Desktop,Canned Food,500,363,181500
20181146,12/12/2018,Australia,Mobile,Beverage,200,329,65800
20181147,12/12/2018,USA,Desktop,Beverage,200,115,23000
20181148,12/12/2018,Thailand,Mobile,Frozen Food,330,127,41910
20181149,12/12/2018,Australia,Mobile,Canned Food,500,418,209000
20181150,12/12/2018,Australia,Mobile,Beverage,200,272,54400
20181151,12/13/2018,Thailand,Mobile,Dried Food,450,324,145800
20181152,12/13/2018,Thailand,Tablet,Dried Food,450,272,122400
20181153,12/14/2018,Canada,Mobile,Frozen Food,330,456,150480
20181154,12/14/2018,Australia,Mobile,Canned Food,500,107,53500
20181155,12/15/2018,Australia,Tablet,Beverage,200,435,87000
20181156,12/15/2018,Thailand,Tablet,Frozen Food,330,389,128370
20181157,12/15/2018,Canada,Mobile,Dried Food,450,458,206100
20181158,12/16/2018,Canada,Tablet,Dried Food,450,402,180900
20181159,12/16/2018,Canada,Tablet,Dried Food,450,365,164250
20181160,12/16/2018,Thailand,Tablet,Frozen Food,330,163,53790
20181161,12/16/2018,Canada,Desktop,Beverage,200,369,73800
20181162,12/17/2018,Australia,Tablet,Dried Food,450,225,101250
20181163,12/17/2018,Thailand,Desktop,Beverage,200,493,98600
20181164,12/17/2018,Canada,Tablet,Canned Food,500,203,101500
20181165,12/18/2018,USA,Desktop,Canned Food,500,332,166000
20181166,12/18/2018,Canada,Mobile,Beverage,200,450,90000
20181167,12/18/2018,Canada,Desktop,Canned Food,500,114,57000
20181168,12/19/2018,Thailand,Mobile,Beverage,200,296,59200
20181169,12/19/2018,Canada,Mobile,Frozen Food,330,198,65340
20181170,12/20/2018,Canada,Tablet,Beverage,200,201,40200
20181171,12/20/2018,Thailand,Mobile,Dried Food,450,294,132300
20181172,12/20/2018,Thailand,Desktop,Canned Food,500,309,154500
20181173,12/20/2018,Thailand,Mobile,Frozen Food,330,219,72270
20181174,12/20/2018,Thailand,Mobile,Frozen Food,330,225,74250
20181175,12/21/2018,USA,Desktop,Dried Food,450,405,182250
20181176,12/22/2018,Canada,Desktop,Beverage,200,474,94800
20181177,12/22/2018,Canada,Mobile,Dried Food,450,195,87750
20181178,12/22/2018,Thailand,Mobile,Canned Food,500,225,112500
20181179,12/24/2018,Thailand,Mobile,Frozen Food,330,145,47850
20181180,12/24/2018,Canada,Tablet,Beverage,200,140,28000
20181181,12/24/2018,Thailand,Desktop,Canned Food,500,434,217000
20181182,12/24/2018,Thailand,Mobile,Canned Food,500,158,79000
20181183,12/24/2018,Australia,Mobile,Frozen Food,330,328,108240
20181184,12/25/2018,Australia,Mobile,Dried Food,450,273,122850
20181185,12/25/2018,Thailand,Mobile,Beverage,200,316,63200
20181186,12/25/2018,USA,Tablet,Dried Food,450,171,76950
20181187,12/25/2018,USA,Mobile,Dried Food,450,312,140400
20181188,12/25/2018,Canada,Mobile,Frozen Food,330,244,80520
20181189,12/25/2018,Thailand,Mobile,Dried Food,450,229,103050
20181190,12/25/2018,Thailand,Desktop,Beverage,200,361,72200
20181191,12/26/2018,Thailand,Mobile,Frozen Food,330,424,139920
20181192,12/26/2018,USA,Mobile,Dried Food,450,121,54450
20181193,12/26/2018,Australia,Mobile,Canned Food,500,241,120500
20181194,12/27/2018,Australia,Tablet,Beverage,200,495,99000
20181195,12/27/2018,USA,Mobile,Dried Food,450,375,168750
20181196,12/27/2018,Canada,Desktop,Canned Food,500,271,135500
20181197,12/27/2018,Thailand,Mobile,Dried Food,450,313,140850
20181198,12/28/2018,Australia,Mobile,Dried Food,450,163,73350
20181199,12/29/2018,Thailand,Mobile,Canned Food,500,309,154500
20181200,12/29/2018,Canada,Tablet,Dried Food,450,346,155700
20181201,12/29/2018,Australia,Tablet,Dried Food,450,142,63900
20181202,12/29/2018,Australia,Desktop,Canned Food,500,450,225000
20181203,12/30/2018,Thailand,Desktop,Canned Food,500,498,249000
20181204,12/30/2018,Thailand,Mobile,Beverage,200,206,41200
20181205,12/30/2018,Australia,Mobile,Frozen Food,330,154,50820
20181206,12/30/2018,Thailand,Tablet,Dried Food,450,252,113400
20181207,12/30/2018,USA,Tablet,Dried Food,450,321,144450
20181208,12/30/2018,Thailand,Tablet,Frozen Food,330,415,136950
20181209,12/31/2018,USA,Mobile,Frozen Food,330,427,140910
20181210,12/31/2018,USA,Mobile,Frozen Food,330,171,56430
20190001,1/1/2019,Thailand,Desktop,Canned Food,500,128,64000
20190002,1/1/2019,Thailand,Desktop,Dried Food,450,115,51750
20190003,1/2/2019,Thailand,Tablet,Beverage,200,382,76400
20190004,1/2/2019,Canada,Mobile,Canned Food,500,177,88500
20190005,1/3/2019,USA,Tablet,Canned Food,500,430,215000
20190006,1/3/2019,Australia,Mobile,Dried Food,450,125,56250
20190007,1/3/2019,USA,Tablet,Frozen Food,330,283,93390
20190008,1/3/2019,Thailand,Desktop,Canned Food,500,145,72500
20190009,1/4/2019,Australia,Desktop,Beverage,200,492,98400
20190010,1/4/2019,Canada,Tablet,Canned Food,500,124,62000
20190011,1/4/2019,Thailand,Mobile,Beverage,200,147,29400
20190012,1/4/2019,Thailand,Mobile,Dried Food,450,157,70650
20190013,1/4/2019,USA,Mobile,Canned Food,500,177,88500
20190014,1/4/2019,USA,Desktop,Beverage,200,347,69400
20190015,1/4/2019,USA,Mobile,Canned Food,500,298,149000
20190016,1/5/2019,Canada,Tablet,Dried Food,450,148,66600
20190017,1/5/2019,Thailand,Desktop,Beverage,200,275,55000
20190018,1/5/2019,Thailand,Desktop,Dried Food,450,177,79650
20190019,1/6/2019,Canada,Desktop,Canned Food,500,340,170000
20190020,1/6/2019,Thailand,Desktop,Frozen Food,330,130,42900
20190021,1/7/2019,Canada,Desktop,Dried Food,450,211,94950
20190022,1/7/2019,USA,Desktop,Frozen Food,330,195,64350
20190023,1/8/2019,USA,Desktop,Canned Food,500,110,55000
20190024,1/8/2019,USA,Desktop,Canned Food,500,105,52500
20190025,1/8/2019,Thailand,Desktop,Dried Food,450,366,164700
20190026,1/9/2019,Thailand,Mobile,Canned Food,500,283,141500
20190027,1/10/2019,Thailand,Mobile,Dried Food,450,140,63000
20190028,1/12/2019,Thailand,Mobile,Canned Food,500,211,105500
20190029,1/12/2019,Australia,Desktop,Canned Food,500,350,175000
20190030,1/12/2019,Australia,Mobile,Frozen Food,330,455,150150
20190031,1/13/2019,Thailand,Desktop,Frozen Food,330,380,125400
20190032,1/13/2019,Thailand,Desktop,Dried Food,450,222,99900
20190033,1/14/2019,Thailand,Mobile,Beverage,200,195,39000
20190034,1/14/2019,USA,Tablet,Beverage,200,200,40000
20190035,1/14/2019,Thailand,Tablet,Frozen Food,330,390,128700
20190036,1/15/2019,Australia,Mobile,Beverage,200,242,48400
20190037,1/15/2019,USA,Desktop,Beverage,200,174,34800
20190038,1/15/2019,Thailand,Mobile,Beverage,200,161,32200
20190039,1/15/2019,USA,Desktop,Canned Food,500,434,217000
20190040,1/15/2019,Thailand,Desktop,Canned Food,500,129,64500
20190041,1/15/2019,Thailand,Mobile,Dried Food,450,135,60750
20190042,1/15/2019,Thailand,Mobile,Beverage,200,210,42000
20190043,1/16/2019,Australia,Desktop,Beverage,200,193,38600
20190044,1/16/2019,Australia,Mobile,Dried Food,450,126,56700
20190045,1/16/2019,Thailand,Mobile,Frozen Food,330,127,41910
20190046,1/17/2019,Australia,Desktop,Canned Food,500,130,65000
20190047,1/17/2019,Thailand,Desktop,Frozen Food,330,302,99660
20190048,1/17/2019,Canada,Tablet,Dried Food,450,462,207900
20190049,1/17/2019,Thailand,Mobile,Frozen Food,330,498,164340
20190050,1/19/2019,Canada,Desktop,Canned Food,500,274,137000
20190051,1/19/2019,Australia,Tablet,Canned Food,500,311,155500
20190052,1/19/2019,Thailand,Tablet,Frozen Food,330,164,54120
20190053,1/19/2019,USA,Desktop,Frozen Food,330,241,79530
20190054,1/19/2019,Thailand,Mobile,Canned Food,500,387,193500
20190055,1/20/2019,Canada,Mobile,Canned Food,500,271,135500
20190056,1/21/2019,Canada,Mobile,Frozen Food,330,478,157740
20190057,1/21/2019,Canada,Mobile,Canned Food,500,265,132500
